method, generation, latency, ar
surrogate, 1, 49.0, 0.9375
surrogate, 1, 48.0, 0.925
surrogate, 1, 47.0, 0.9125
surrogate, 1, 46.0, 0.8625
surrogate, 2, 49.0, 0.9375
surrogate, 2, 48.0, 0.925
surrogate, 2, 47.0, 0.9125
surrogate, 2, 46.0, 0.8625
surrogate, 3, 49.0, 0.9375
surrogate, 3, 48.0, 0.925
surrogate, 3, 47.0, 0.9125
surrogate, 3, 47.0, 0.9125
surrogate, 3, 46.0, 0.875
surrogate, 4, 49.0, 0.9375
surrogate, 4, 48.0, 0.925
surrogate, 4, 47.0, 0.9125
surrogate, 4, 47.0, 0.9125
surrogate, 4, 46.0, 0.875
surrogate, 5, 47.0, 0.9375
surrogate, 5, 46.0, 0.9
surrogate, 6, 47.0, 0.9375
surrogate, 6, 46.0, 0.9
surrogate, 7, 48.0, 0.95
surrogate, 7, 47.0, 0.9375
surrogate, 7, 46.0, 0.9
surrogate, 7, 46.0, 0.9
surrogate, 7, 45.0, 0.7625
