method, generation, latency, ar
surrogate, 1, 46.0, 0.9
surrogate, 1, 46.0, 0.9
surrogate, 2, 48.0, 0.9125
surrogate, 2, 46.0, 0.9
surrogate, 2, 46.0, 0.9
surrogate, 3, 48.0, 0.925
surrogate, 3, 46.0, 0.9125
surrogate, 4, 48.0, 0.925
surrogate, 4, 46.0, 0.9125
surrogate, 4, 46.0, 0.9125
surrogate, 4, 45.0, 0.825
surrogate, 5, 47.0, 0.9375
surrogate, 5, 46.0, 0.9125
surrogate, 5, 46.0, 0.9125
surrogate, 5, 45.0, 0.825
surrogate, 6, 47.0, 0.9375
surrogate, 6, 46.0, 0.9125
surrogate, 6, 46.0, 0.9125
surrogate, 6, 45.0, 0.825
surrogate, 7, 47.0, 0.9375
surrogate, 7, 46.0, 0.925
surrogate, 7, 45.0, 0.825
surrogate, 8, 47.0, 0.9375
surrogate, 8, 47.0, 0.9375
surrogate, 8, 46.0, 0.925
surrogate, 8, 45.0, 0.825
surrogate, 9, 48.0, 0.9625
surrogate, 9, 47.0, 0.9375
surrogate, 9, 47.0, 0.9375
surrogate, 9, 46.0, 0.925
surrogate, 9, 45.0, 0.825
